raceId,year,name,retired,completed,reason,frequency_counts,retired_percentage
792,1955,Argentine Grand Prix,31,4,"['Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Transmission', 'Transmission', 'Out of fuel', 'Fuel pressure', 'Fuel pressure', 'Fuel pressure', '+5 Laps', '+8 Laps', '+8 Laps', 'Fuel system', 'Fuel leak', '+13 Laps', '+13 Laps', '+13 Laps']","{'Accident': 7, 'Engine': 4, '+2 Laps': 6, 'Transmission': 2, 'Out of fuel': 1, 'Fuel pressure': 3, '+5 Laps': 1, '+8 Laps': 2, 'Fuel system': 1, 'Fuel leak': 1, '+13 Laps': 3}",0.8857142857142857
793,1955,Monaco Grand Prix,24,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', 'Spun off', 'Accident', 'Engine', 'Engine', 'Gearbox', 'Transmission', 'Transmission', 'Transmission', 'Transmission', 'Throttle', '+5 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Fuel leak', '+9 Laps', '+14 Laps', '+14 Laps', '+19 Laps']","{'+1 Lap': 4, 'Spun off': 2, 'Accident': 1, 'Engine': 2, 'Gearbox': 1, 'Transmission': 4, 'Throttle': 1, '+5 Laps': 1, 'Did not qualify': 3, 'Fuel leak': 1, '+9 Laps': 1, '+14 Laps': 2, '+19 Laps': 1}",0.9230769230769231
794,1955,Indianapolis 500,23,12,"['Spun off', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Retired', '+3 Laps', 'Transmission', 'Transmission', 'Transmission', 'Oil leak', '+4 Laps', '+4 Laps', 'Fuel pump', 'Fuel pump', 'Ignition', '+9 Laps', 'Magneto', 'Magneto']","{'Spun off': 1, 'Accident': 5, 'Engine': 3, 'Retired': 1, '+3 Laps': 1, 'Transmission': 3, 'Oil leak': 1, '+4 Laps': 2, 'Fuel pump': 2, 'Ignition': 1, '+9 Laps': 1, 'Magneto': 2}",0.6571428571428571
795,1955,Belgian Grand Prix,13,4,"['+1 Lap', '+1 Lap', '+1 Lap', 'Spun off', '+2 Laps', 'Gearbox', 'Gearbox', 'Withdrew', 'Withdrew', 'Withdrew', '+3 Laps', '+3 Laps', 'Oil leak']","{'+1 Lap': 3, 'Spun off': 1, '+2 Laps': 1, 'Gearbox': 2, 'Withdrew': 3, '+3 Laps': 2, 'Oil leak': 1}",0.7647058823529411
796,1955,Dutch Grand Prix,13,3,"['+1 Lap', 'Spun off', 'Spun off', 'Gearbox', '+3 Laps', '+3 Laps', 'Transmission', '+5 Laps', '+12 Laps', '+8 Laps', '+8 Laps', 'Wheel bearing', '+10 Laps']","{'+1 Lap': 1, 'Spun off': 2, 'Gearbox': 1, '+3 Laps': 2, 'Transmission': 1, '+5 Laps': 1, '+12 Laps': 1, '+8 Laps': 2, 'Wheel bearing': 1, '+10 Laps': 1}",0.8125
797,1955,British Grand Prix,25,3,"['+1 Lap', '+1 Lap', 'Engine', 'Engine', 'Engine', 'Oil pressure', 'Oil pressure', 'Gearbox', 'Gearbox', 'Brakes', 'Brakes', 'Overheating', '+3 Laps', '+3 Laps', 'Transmission', 'Transmission', 'Transmission', 'Transmission', 'Oil leak', 'Clutch', 'Throttle', '+11 Laps', '+9 Laps', '+18 Laps', '+18 Laps']","{'+1 Lap': 2, 'Engine': 3, 'Oil pressure': 2, 'Gearbox': 2, 'Brakes': 2, 'Overheating': 1, '+3 Laps': 2, 'Transmission': 4, 'Oil leak': 1, 'Clutch': 1, 'Throttle': 1, '+11 Laps': 1, '+9 Laps': 1, '+18 Laps': 2}",0.8928571428571429
798,1955,Italian Grand Prix,19,4,"['+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Suspension', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Gearbox', 'Gearbox', 'Withdrew', 'Withdrew', 'Withdrew', '+3 Laps', '+4 Laps', 'Fuel system', 'Injection']","{'+1 Lap': 2, 'Suspension': 3, 'Engine': 3, '+2 Laps': 1, 'Gearbox': 3, 'Withdrew': 3, '+3 Laps': 1, '+4 Laps': 1, 'Fuel system': 1, 'Injection': 1}",0.8260869565217391
799,1954,Argentine Grand Prix,15,3,"['+1 Lap', 'Accident', 'Disqualified', 'Disqualified', 'Engine', '+2 Laps', 'Oil pressure', 'Gearbox', 'Withdrew', 'Withdrew', '+3 Laps', 'Oil leak', '+4 Laps', '+4 Laps', '+5 Laps']","{'+1 Lap': 1, 'Accident': 1, 'Disqualified': 2, 'Engine': 1, '+2 Laps': 1, 'Oil pressure': 1, 'Gearbox': 1, 'Withdrew': 2, '+3 Laps': 1, 'Oil leak': 1, '+4 Laps': 2, '+5 Laps': 1}",0.8333333333333334
800,1954,Indianapolis 500,38,17,"['+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Spun off', 'Spun off', 'Spun off', 'Spun off', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Brakes', 'Brakes', '+3 Laps', '+3 Laps', 'Clutch', 'Clutch', '+4 Laps', '+4 Laps', '+4 Laps', '+4 Laps', 'Fuel pump', 'Fuel pump', '+7 Laps', '+7 Laps', '+7 Laps', '+7 Laps', '+6 Laps', '+6 Laps', 'Wheel bearing']","{'+1 Lap': 2, 'Suspension': 2, 'Spun off': 4, 'Accident': 4, 'Engine': 2, 'Retired': 5, 'Brakes': 2, '+3 Laps': 2, 'Clutch': 2, '+4 Laps': 4, 'Fuel pump': 2, '+7 Laps': 4, '+6 Laps': 2, 'Wheel bearing': 1}",0.6909090909090909
801,1954,Belgian Grand Prix,13,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Heat shield fire', 'Ignition']","{'+1 Lap': 5, 'Suspension': 1, 'Engine': 4, '+2 Laps': 1, 'Heat shield fire': 1, 'Ignition': 1}",0.8666666666666667
802,1954,French Grand Prix,20,2,"['+1 Lap', '+1 Lap', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Gearbox', 'Withdrew', '+3 Laps', 'Transmission', 'Transmission', 'Fuel pump', '+5 Laps', 'Halfshaft', 'Axle']","{'+1 Lap': 2, 'Engine': 9, 'Gearbox': 1, 'Withdrew': 1, '+3 Laps': 1, 'Transmission': 2, 'Fuel pump': 1, '+5 Laps': 1, 'Halfshaft': 1, 'Axle': 1}",0.9090909090909091
803,1954,British Grand Prix,32,2,"['+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Withdrew', 'Withdrew', '+3 Laps', '+3 Laps', '+3 Laps', 'Transmission', 'Oil leak', '+4 Laps', '+4 Laps', '+5 Laps', '+12 Laps', '+7 Laps', '+6 Laps', '+8 Laps', 'Fuel system', 'Axle', '+46 Laps']","{'+1 Lap': 2, 'Suspension': 1, 'Accident': 4, 'Engine': 8, 'Withdrew': 2, '+3 Laps': 3, 'Transmission': 1, 'Oil leak': 1, '+4 Laps': 2, '+5 Laps': 1, '+12 Laps': 1, '+7 Laps': 1, '+6 Laps': 1, '+8 Laps': 1, 'Fuel system': 1, 'Axle': 1, '+46 Laps': 1}",0.9411764705882353
804,1954,German Grand Prix,18,6,"['+1 Lap', '+1 Lap', '+1 Lap', 'Suspension', 'Spun off', 'Accident', 'Engine', '+2 Laps', '+2 Laps', 'Wheel', 'Wheel', 'Withdrew', 'Withdrew', 'Transmission', 'Steering', 'Wheel bearing', 'Fuel leak', 'Fuel leak']","{'+1 Lap': 3, 'Suspension': 1, 'Spun off': 1, 'Accident': 1, 'Engine': 1, '+2 Laps': 2, 'Wheel': 2, 'Withdrew': 2, 'Transmission': 1, 'Steering': 1, 'Wheel bearing': 1, 'Fuel leak': 2}",0.75
805,1954,Swiss Grand Prix,15,2,"['+1 Lap', 'Accident', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Transmission', 'Oil leak', 'Clutch', 'Fuel pump', '+5 Laps', '+8 Laps', 'Fuel system', 'Oil pump', 'Oil pump']","{'+1 Lap': 1, 'Accident': 1, 'Engine': 1, '+2 Laps': 3, 'Transmission': 1, 'Oil leak': 1, 'Clutch': 1, 'Fuel pump': 1, '+5 Laps': 1, '+8 Laps': 1, 'Fuel system': 1, 'Oil pump': 2}",0.8823529411764706
806,1954,Italian Grand Prix,21,1,"['+1 Lap', 'Suspension', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', '+3 Laps', 'Transmission', 'Transmission', 'Clutch', '+5 Laps', '+5 Laps', '+5 Laps', '+6 Laps', '+6 Laps', 'Did not qualify', '+10 Laps', '+9 Laps']","{'+1 Lap': 1, 'Suspension': 1, 'Accident': 1, 'Engine': 3, '+2 Laps': 2, 'Gearbox': 1, '+3 Laps': 1, 'Transmission': 2, 'Clutch': 1, '+5 Laps': 3, '+6 Laps': 2, 'Did not qualify': 1, '+10 Laps': 1, '+9 Laps': 1}",0.9545454545454546
807,1954,Spanish Grand Prix,21,2,"['+1 Lap', '+1 Lap', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Gearbox', 'Brakes', 'Brakes', 'Brakes', 'Transmission', 'Clutch', '+4 Laps', '+4 Laps', '+12 Laps', '+6 Laps', '+6 Laps', 'Oil pump', 'Injection']","{'+1 Lap': 2, 'Accident': 1, 'Engine': 5, 'Gearbox': 1, 'Brakes': 3, 'Transmission': 1, 'Clutch': 1, '+4 Laps': 2, '+12 Laps': 1, '+6 Laps': 2, 'Oil pump': 1, 'Injection': 1}",0.9130434782608695
808,1953,Argentine Grand Prix,16,1,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Differential', 'Accident', 'Gearbox', 'Wheel', 'Wheel', '+3 Laps', 'Transmission', 'Transmission', '+7 Laps', '+6 Laps', '+6 Laps', '+10 Laps']","{'+1 Lap': 4, 'Differential': 1, 'Accident': 1, 'Gearbox': 1, 'Wheel': 2, '+3 Laps': 1, 'Transmission': 2, '+7 Laps': 1, '+6 Laps': 2, '+10 Laps': 1}",0.9411764705882353
809,1953,Indianapolis 500,36,11,"['Suspension', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', 'Engine', 'Overheating', 'Overheating', 'Overheating', 'Transmission', 'Oil leak', 'Oil leak', 'Oil leak', 'Oil leak', 'Oil leak', '+17 Laps', '+7 Laps', 'Ignition', 'Ignition', 'Fuel leak', '+10 Laps', '+10 Laps', 'Axle', 'Axle', 'Axle', '+24 Laps', '+24 Laps', 'Magneto', 'Magneto', 'Magneto', 'Magneto']","{'Suspension': 1, 'Accident': 8, 'Engine': 2, 'Overheating': 3, 'Transmission': 1, 'Oil leak': 5, '+17 Laps': 1, '+7 Laps': 1, 'Ignition': 2, 'Fuel leak': 1, '+10 Laps': 2, 'Axle': 3, '+24 Laps': 2, 'Magneto': 4}",0.7659574468085106
810,1953,Dutch Grand Prix,18,2,"['+1 Lap', '+1 Lap', '+1 Lap', 'Engine', 'Engine', '+2 Laps', '+3 Laps', 'Transmission', 'Transmission', '+4 Laps', 'Throttle', 'Throttle', '+7 Laps', 'Not classified', '+6 Laps', 'Physical', 'Axle', 'Axle']","{'+1 Lap': 3, 'Engine': 2, '+2 Laps': 1, '+3 Laps': 1, 'Transmission': 2, '+4 Laps': 1, 'Throttle': 2, '+7 Laps': 1, 'Not classified': 1, '+6 Laps': 1, 'Physical': 1, 'Axle': 2}",0.9
811,1953,Belgian Grand Prix,19,2,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+3 Laps', '+3 Laps', 'Transmission', 'Clutch', '+4 Laps', 'Throttle', '+7 Laps', '+6 Laps']","{'+1 Lap': 4, 'Accident': 2, 'Engine': 5, '+3 Laps': 2, 'Transmission': 1, 'Clutch': 1, '+4 Laps': 1, 'Throttle': 1, '+7 Laps': 1, '+6 Laps': 1}",0.9047619047619048
812,1953,French Grand Prix,19,6,"['Differential', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Transmission', 'Clutch', 'Clutch', '+4 Laps', '+5 Laps', '+5 Laps', '+5 Laps', '+17 Laps', '+7 Laps', '+8 Laps', 'Ignition', 'Wheel bearing', '+10 Laps', 'Axle']","{'Differential': 1, 'Engine': 3, '+2 Laps': 1, 'Transmission': 1, 'Clutch': 2, '+4 Laps': 1, '+5 Laps': 3, '+17 Laps': 1, '+7 Laps': 1, '+8 Laps': 1, 'Ignition': 1, 'Wheel bearing': 1, '+10 Laps': 1, 'Axle': 1}",0.76
813,1953,British Grand Prix,25,2,"['Spun off', 'Spun off', 'Engine', '+2 Laps', '+2 Laps', 'Retired', 'Wheel', 'Overheating', '+3 Laps', 'Clutch', 'Clutch', 'Clutch', 'Clutch', 'Electrical', '+11 Laps', 'Fuel pump', '+12 Laps', '+8 Laps', '+8 Laps', 'Fuel system', 'Ignition', 'Halfshaft', '+10 Laps', 'Axle', 'Axle']","{'Spun off': 2, 'Engine': 1, '+2 Laps': 2, 'Retired': 1, 'Wheel': 1, 'Overheating': 1, '+3 Laps': 1, 'Clutch': 4, 'Electrical': 1, '+11 Laps': 1, 'Fuel pump': 1, '+12 Laps': 1, '+8 Laps': 2, 'Fuel system': 1, 'Ignition': 1, 'Halfshaft': 1, '+10 Laps': 1, 'Axle': 2}",0.9259259259259259
814,1953,German Grand Prix,32,4,"['+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', '+1 Lap', 'Differential', 'Suspension', 'Suspension', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Gearbox', '+3 Laps', '+4 Laps', 'Exhaust', 'Fuel pump']","{'+1 Lap': 7, 'Differential': 1, 'Suspension': 2, 'Engine': 5, '+2 Laps': 4, 'Retired': 8, 'Gearbox': 1, '+3 Laps': 1, '+4 Laps': 1, 'Exhaust': 1, 'Fuel pump': 1}",0.8888888888888888
815,1953,Swiss Grand Prix,19,3,"['+1 Lap', '+1 Lap', 'Spun off', 'Spun off', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Oil pressure', 'Gearbox', '+3 Laps', '+3 Laps', '+3 Laps', 'Transmission', 'Axle', '+14 Laps', '+16 Laps']","{'+1 Lap': 2, 'Spun off': 2, 'Engine': 6, 'Oil pressure': 1, 'Gearbox': 1, '+3 Laps': 3, 'Transmission': 1, 'Axle': 1, '+14 Laps': 1, '+16 Laps': 1}",0.8636363636363636
816,1953,Italian Grand Prix,29,2,"['+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+3 Laps', 'Out of fuel', '+4 Laps', '+4 Laps', 'Throttle', '+5 Laps', '+5 Laps', 'Not classified', 'Not classified', 'Not classified', '+8 Laps', '+8 Laps', 'Fuel system', '+10 Laps', '+10 Laps', '+15 Laps', '+13 Laps', '+13 Laps']","{'+1 Lap': 3, 'Accident': 2, 'Engine': 6, '+3 Laps': 1, 'Out of fuel': 1, '+4 Laps': 2, 'Throttle': 1, '+5 Laps': 2, 'Not classified': 3, '+8 Laps': 2, 'Fuel system': 1, '+10 Laps': 2, '+15 Laps': 1, '+13 Laps': 2}",0.9354838709677419
817,1952,Swiss Grand Prix,20,2,"['+1 Lap', 'Accident', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Withdrew', 'Withdrew', '+3 Laps', 'Radiator', '+4 Laps', '+7 Laps', '+6 Laps', 'Halfshaft', 'Halfshaft', 'Fuel leak', 'Magneto', 'Magneto', 'Magneto', 'Magneto']","{'+1 Lap': 1, 'Accident': 1, 'Engine': 3, '+2 Laps': 1, 'Withdrew': 2, '+3 Laps': 1, 'Radiator': 1, '+4 Laps': 1, '+7 Laps': 1, '+6 Laps': 1, 'Halfshaft': 2, 'Fuel leak': 1, 'Magneto': 4}",0.9090909090909091
818,1952,Indianapolis 500,19,14,"['Differential', 'Oil pressure', 'Oil pressure', 'Gearbox', 'Wheel', '+3 Laps', 'Transmission', 'Oil leak', 'Steering', 'Exhaust', '+7 Laps', 'Oil pump', 'Turbo', '+18 Laps', '+16 Laps', '+16 Laps', '+13 Laps', 'Supercharger', 'Supercharger']","{'Differential': 1, 'Oil pressure': 2, 'Gearbox': 1, 'Wheel': 1, '+3 Laps': 1, 'Transmission': 1, 'Oil leak': 1, 'Steering': 1, 'Exhaust': 1, '+7 Laps': 1, 'Oil pump': 1, 'Turbo': 1, '+18 Laps': 1, '+16 Laps': 2, '+13 Laps': 1, 'Supercharger': 2}",0.5757575757575758
819,1952,Belgian Grand Prix,19,3,"['+1 Lap', 'Spun off', 'Accident', 'Accident', 'Engine', 'Engine', '+2 Laps', '+2 Laps', '+3 Laps', '+3 Laps', '+3 Laps', 'Transmission', '+4 Laps', '+4 Laps', '+4 Laps', '+5 Laps', '+6 Laps', '+6 Laps', 'Halfshaft']","{'+1 Lap': 1, 'Spun off': 1, 'Accident': 2, 'Engine': 2, '+2 Laps': 2, '+3 Laps': 3, 'Transmission': 1, '+4 Laps': 3, '+5 Laps': 1, '+6 Laps': 2, 'Halfshaft': 1}",0.8636363636363636
820,1952,French Grand Prix,21,1,"['+1 Lap', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Gearbox', 'Brakes', 'Brakes', '+3 Laps', 'Clutch', '+11 Laps', '+11 Laps', '+5 Laps', '+7 Laps', '+7 Laps', '+7 Laps', '+7 Laps', 'Ignition', '+9 Laps', 'Axle', '+14 Laps']","{'+1 Lap': 1, 'Engine': 3, '+2 Laps': 1, 'Gearbox': 1, 'Brakes': 2, '+3 Laps': 1, 'Clutch': 1, '+11 Laps': 2, '+5 Laps': 1, '+7 Laps': 4, 'Ignition': 1, '+9 Laps': 1, 'Axle': 1, '+14 Laps': 1}",0.9545454545454546
821,1952,British Grand Prix,31,1,"['+1 Lap', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Gearbox', 'Brakes', 'Brakes', 'Withdrew', '+3 Laps', '+3 Laps', '+3 Laps', '+3 Laps', '+3 Laps', 'Clutch', '+4 Laps', '+4 Laps', '+5 Laps', '+5 Laps', '+7 Laps', '+6 Laps', '+6 Laps', '+6 Laps', '+8 Laps', 'Ignition', '+10 Laps', '+9 Laps', '+9 Laps', '+16 Laps']","{'+1 Lap': 1, 'Engine': 4, '+2 Laps': 2, 'Gearbox': 1, 'Brakes': 2, 'Withdrew': 1, '+3 Laps': 5, 'Clutch': 1, '+4 Laps': 2, '+5 Laps': 2, '+7 Laps': 1, '+6 Laps': 3, '+8 Laps': 1, 'Ignition': 1, '+10 Laps': 1, '+9 Laps': 2, '+16 Laps': 1}",0.96875
822,1952,German Grand Prix,27,3,"['+1 Lap', '+1 Lap', 'Suspension', 'Accident', 'Accident', 'Disqualified', 'Engine', '+2 Laps', '+2 Laps', '+2 Laps', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Retired', 'Oil pressure', 'Gearbox', 'Gearbox', 'Gearbox', 'Brakes', '+3 Laps', '+3 Laps', '+4 Laps', '+4 Laps', 'Ignition', 'Axle']","{'+1 Lap': 2, 'Suspension': 1, 'Accident': 2, 'Disqualified': 1, 'Engine': 1, '+2 Laps': 3, 'Retired': 6, 'Oil pressure': 1, 'Gearbox': 3, 'Brakes': 1, '+3 Laps': 2, '+4 Laps': 2, 'Ignition': 1, 'Axle': 1}",0.9
823,1952,Dutch Grand Prix,16,3,"['Differential', 'Engine', 'Engine', '+2 Laps', 'Oil pressure', '+3 Laps', '+3 Laps', 'Clutch', 'Electrical', '+5 Laps', '+7 Laps', '+7 Laps', 'Not classified', '+6 Laps', 'Wheel bearing', 'Axle']","{'Differential': 1, 'Engine': 2, '+2 Laps': 1, 'Oil pressure': 1, '+3 Laps': 2, 'Clutch': 1, 'Electrical': 1, '+5 Laps': 1, '+7 Laps': 2, 'Not classified': 1, '+6 Laps': 1, 'Wheel bearing': 1, 'Axle': 1}",0.8421052631578947
824,1952,Italian Grand Prix,31,4,"['+1 Lap', '+1 Lap', 'Suspension', 'Suspension', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Gearbox', '+3 Laps', '+4 Laps', '+4 Laps', '+5 Laps', '+5 Laps', '+12 Laps', '+7 Laps', 'Not classified', '+6 Laps', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', 'Did not qualify', '+9 Laps']","{'+1 Lap': 2, 'Suspension': 2, 'Engine': 5, 'Gearbox': 1, '+3 Laps': 1, '+4 Laps': 2, '+5 Laps': 2, '+12 Laps': 1, '+7 Laps': 1, 'Not classified': 1, '+6 Laps': 1, 'Did not qualify': 11, '+9 Laps': 1}",0.8857142857142857
825,1951,Swiss Grand Prix,18,3,"['+1 Lap', 'Accident', 'Accident', 'Accident', '+2 Laps', '+2 Laps', '+2 Laps', '+2 Laps', '+3 Laps', '+3 Laps', '+3 Laps', '+4 Laps', '+11 Laps', '+7 Laps', 'Fuel system', 'Ignition', 'Oil pump', 'Magneto']","{'+1 Lap': 1, 'Accident': 3, '+2 Laps': 4, '+3 Laps': 3, '+4 Laps': 1, '+11 Laps': 1, '+7 Laps': 1, 'Fuel system': 1, 'Ignition': 1, 'Oil pump': 1, 'Magneto': 1}",0.8571428571428571
826,1951,Indianapolis 500,27,7,"['Spun off', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Retired', 'Overheating', 'Transmission', 'Transmission', 'Oil leak', 'Clutch', 'Clutch', 'Heat shield fire', 'Heat shield fire', '+7 Laps', 'Ignition', 'Fuel leak', 'Oil pipe', 'Axle', 'Axle', 'Magneto', 'Magneto', '+20 Laps']","{'Spun off': 1, 'Accident': 1, 'Engine': 7, 'Retired': 1, 'Overheating': 1, 'Transmission': 2, 'Oil leak': 1, 'Clutch': 2, 'Heat shield fire': 2, '+7 Laps': 1, 'Ignition': 1, 'Fuel leak': 1, 'Oil pipe': 1, 'Axle': 2, 'Magneto': 2, '+20 Laps': 1}",0.7941176470588235
827,1951,Belgian Grand Prix,10,3,"['Engine', '+2 Laps', '+2 Laps', '+3 Laps', '+3 Laps', 'Transmission', 'Transmission', 'Radiator', '+4 Laps', '+4 Laps']","{'Engine': 1, '+2 Laps': 2, '+3 Laps': 2, 'Transmission': 2, 'Radiator': 1, '+4 Laps': 2}",0.7692307692307693
828,1951,French Grand Prix,22,4,"['Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', 'Gearbox', 'Overheating', '+3 Laps', 'Transmission', 'Transmission', '+4 Laps', '+4 Laps', '+11 Laps', '+6 Laps', '+6 Laps', '+8 Laps', '+22 Laps', '+22 Laps', '+19 Laps']","{'Accident': 1, 'Engine': 7, 'Gearbox': 1, 'Overheating': 1, '+3 Laps': 1, 'Transmission': 2, '+4 Laps': 2, '+11 Laps': 1, '+6 Laps': 2, '+8 Laps': 1, '+22 Laps': 2, '+19 Laps': 1}",0.8461538461538461
829,1951,British Grand Prix,18,2,"['Engine', '+2 Laps', 'Gearbox', 'Brakes', '+3 Laps', 'Oil leak', 'Clutch', 'Radiator', '+5 Laps', '+7 Laps', '+7 Laps', 'Not classified', '+6 Laps', '+6 Laps', '+6 Laps', '+8 Laps', '+10 Laps', '+9 Laps']","{'Engine': 1, '+2 Laps': 1, 'Gearbox': 1, 'Brakes': 1, '+3 Laps': 1, 'Oil leak': 1, 'Clutch': 1, 'Radiator': 1, '+5 Laps': 1, '+7 Laps': 2, 'Not classified': 1, '+6 Laps': 3, '+8 Laps': 1, '+10 Laps': 1, '+9 Laps': 1}",0.9
830,1951,German Grand Prix,17,5,"['+1 Lap', '+1 Lap', '+1 Lap', 'Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Oil pressure', 'Gearbox', 'Overheating', '+3 Laps', 'Ignition', 'Magneto']","{'+1 Lap': 3, 'Accident': 2, 'Engine': 4, '+2 Laps': 2, 'Oil pressure': 1, 'Gearbox': 1, 'Overheating': 1, '+3 Laps': 1, 'Ignition': 1, 'Magneto': 1}",0.7727272727272727
831,1951,Italian Grand Prix,21,2,"['+1 Lap', '+1 Lap', '+1 Lap', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', 'Overheating', 'Withdrew', 'Withdrew', 'Transmission', '+7 Laps', '+6 Laps', '+8 Laps', 'Ignition', 'Oil pump', 'Magneto', '+13 Laps', 'Supercharger']","{'+1 Lap': 3, 'Engine': 5, '+2 Laps': 1, 'Overheating': 1, 'Withdrew': 2, 'Transmission': 1, '+7 Laps': 1, '+6 Laps': 1, '+8 Laps': 1, 'Ignition': 1, 'Oil pump': 1, 'Magneto': 1, '+13 Laps': 1, 'Supercharger': 1}",0.9130434782608695
832,1951,Spanish Grand Prix,17,3,"['Accident', 'Accident', 'Engine', 'Engine', 'Engine', 'Engine', 'Engine', '+2 Laps', '+2 Laps', 'Wheel', '+4 Laps', '+7 Laps', '+7 Laps', '+6 Laps', 'Ignition', 'Ignition', '+10 Laps']","{'Accident': 2, 'Engine': 5, '+2 Laps': 2, 'Wheel': 1, '+4 Laps': 1, '+7 Laps': 2, '+6 Laps': 1, 'Ignition': 2, '+10 Laps': 1}",0.85
833,1950,British Grand Prix,20,3,"['Engine', 'Engine', '+2 Laps', '+2 Laps', 'Oil pressure', 'Gearbox', 'Gearbox', '+3 Laps', '+3 Laps', 'Transmission', 'Oil leak', 'Clutch', 'Out of fuel', '+5 Laps', 'Not classified', '+6 Laps', '+6 Laps', '+6 Laps', '+6 Laps', 'Supercharger']","{'Engine': 2, '+2 Laps': 2, 'Oil pressure': 1, 'Gearbox': 2, '+3 Laps': 2, 'Transmission': 1, 'Oil leak': 1, 'Clutch': 1, 'Out of fuel': 1, '+5 Laps': 1, 'Not classified': 1, '+6 Laps': 4, 'Supercharger': 1}",0.8695652173913043
834,1950,Monaco Grand Prix,20,1,"['+1 Lap', 'Collision', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Accident', 'Engine', '+2 Laps', '+3 Laps', 'Oil leak', '+5 Laps', '+6 Laps', '+6 Laps', 'Axle']","{'+1 Lap': 1, 'Collision': 1, 'Accident': 10, 'Engine': 1, '+2 Laps': 1, '+3 Laps': 1, 'Oil leak': 1, '+5 Laps': 1, '+6 Laps': 2, 'Axle': 1}",0.9523809523809523
